IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexDate;IndexMeteo
1320;;2;;;;;;1;2018-05-11;1.5;1;202;BARS;BAR-SOFT;495;496
1320;;2;;;;;;1;2018-05-11;3;1;119;BARS;BAR-SOFT;495;496
1320;;2;;;;;;1;2018-05-11;2;1;173;BARS;BAR-SOFT;495;496
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;163;FORF;FORFAIT;504;505
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-21;38;4;166;FORF;FORFAIT;475;476
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-22;38;4;166;FORF;FORFAIT;476;477
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-23;38;4;166;FORF;FORFAIT;477;478
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-24;38;4;166;FORF;FORFAIT;478;479
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-25;38;4;166;FORF;FORFAIT;479;480
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-26;38;4;166;FORF;FORFAIT;480;481
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;1;2018-04-28;2018-04-21;1;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;5;2018-04-28;2018-04-21;5;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;4;2018-04-28;2018-04-21;4;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;2;2018-04-28;2018-04-21;2;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1298;755;3;2018-04-28;2018-04-21;3;0;7;2;2018-04-27;38;4;166;FORF;FORFAIT;481;482
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;164;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;1;2018-05-21;2018-05-19;1;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-20;26;2;164;FORF;FORFAIT;504;505
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;3;2018-05-21;2018-05-19;2;1;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;2;2018-05-21;2018-05-19;2;0;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
1343;771;4;2018-05-21;2018-05-19;2;2;2;6;2018-05-19;26;2;163;FORF;FORFAIT;503;504
