IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexDate;IndexMeteo
750;438;;2017-08-30;2017-08-26;3;0;4;3;2017-08-29;4,5;1;195;BARA;BAR-ALCOOL;240;241;3
750;438;;2017-08-30;2017-08-26;3;0;4;3;2017-08-29;4;1;189;BARA;BAR-ALCOOL;240;241;3
750;438;;2017-08-30;2017-08-26;3;0;4;3;2017-08-29;3;1;119;BARS;BAR-SOFT;240;241;3
798;622;;2017-08-30;2017-08-29;2;0;1;3;2017-08-29;10;1;4;REST;RESTAURANT;240;241;2
798;622;;2017-08-30;2017-08-29;2;0;1;3;2017-08-29;21;1;223;REST;RESTAURANT;240;241;2
798;622;;2017-08-30;2017-08-29;2;0;1;3;2017-08-29;2;2;173;BARS;BAR-SOFT;240;241;2
798;622;;2017-08-30;2017-08-29;2;0;1;3;2017-08-29;4;2;106;BARA;BAR-ALCOOL;240;241;2
798;622;;2017-08-30;2017-08-29;2;0;1;3;2017-08-29;3;2;119;BARS;BAR-SOFT;240;241;2
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;4,5;1;195;BARA;BAR-ALCOOL;241;242;1
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;25;1;10;REST;RESTAURANT;241;242;1
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;19;1;16;REST;RESTAURANT;241;242;1
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;5;1;19;REST;RESTAURANT;241;242;1
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;4;1;193;BARS;BAR-SOFT;241;242;1
803;634;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;21;1;83;BARA;BAR-ALCOOL;241;242;1
805;624;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;29;1;180;REST;RESTAURANT;241;242;1
805;624;;2017-08-31;2017-08-30;1;0;1;3;2017-08-30;4;2;189;BARA;BAR-ALCOOL;241;242;1
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-08-30;18;1;15;REST;RESTAURANT;241;242;2
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-08-30;19;1;16;REST;RESTAURANT;241;242;2
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-08-30;2;1;173;BARS;BAR-SOFT;241;242;2
802;636;;2017-08-31;2017-08-30;2;0;1;3;2017-08-31;3,5;2;176;BARS;BAR-SOFT;242;243;2
820;581;;2017-09-03;2017-09-02;2;0;1;7;2017-09-03;20;1;12;REST;RESTAURANT;245;246;2
820;581;;2017-09-03;2017-09-02;2;0;1;3;2017-09-03;20;1;12;REST;RESTAURANT;245;246;2
820;581;;2017-09-03;2017-09-02;2;0;1;7;2017-09-03;9;1;3;REST;RESTAURANT;245;246;2
820;581;;2017-09-03;2017-09-02;2;0;1;3;2017-09-03;9;1;3;REST;RESTAURANT;245;246;2
732;107;;2017-09-16;2017-08-31;1;0;16;3;2017-09-03;4;1;189;BARA;BAR-ALCOOL;245;246;1
732;107;;2017-08-31;2017-08-24;1;0;7;3;2017-09-03;4;1;189;BARA;BAR-ALCOOL;245;246;1
820;581;;2017-09-03;2017-09-02;2;0;1;7;2017-09-03;7;1;20;REST;RESTAURANT;245;246;2
820;581;;2017-09-03;2017-09-02;2;0;1;3;2017-09-03;7;1;20;REST;RESTAURANT;245;246;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-05;26;2;163;FORF;FORFAIT;247;248;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-06;26;2;163;FORF;FORFAIT;248;249;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-07;26;2;163;FORF;FORFAIT;249;250;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-08;26;2;163;FORF;FORFAIT;250;251;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-09;26;2;163;FORF;FORFAIT;251;252;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-10;26;2;163;FORF;FORFAIT;252;253;2
837;614;;2017-09-06;2017-09-04;1;0;2;3;2017-09-05;26;1;163;FORF;FORFAIT;247;248;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;7;4;203;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;3;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;1;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
812;609;;2017-09-02;2017-09-01;1;0;1;5;2017-09-01;4;4;106;BARA;BAR-ALCOOL;243;244;1
814;646;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;18;1;15;REST;RESTAURANT;243;244;2
814;646;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;21;1;223;REST;RESTAURANT;243;244;2
814;646;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;4;2;189;BARA;BAR-ALCOOL;243;244;2
814;646;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;25;1;62;BARA;BAR-ALCOOL;243;244;2
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;10;1;4;REST;RESTAURANT;243;244;3
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;21;1;17;REST;RESTAURANT;243;244;3
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;10;2;187;REST;RESTAURANT;243;244;3
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;4;1;193;BARS;BAR-SOFT;243;244;3
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;2;3;173;BARS;BAR-SOFT;243;244;3
813;645;;2017-09-02;2017-09-01;3;0;1;3;2017-09-01;7;6;203;BARA;BAR-ALCOOL;243;244;3
811;644;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;9;2;3;REST;RESTAURANT;243;244;2
811;644;;2017-09-02;2017-09-01;2;0;1;3;2017-09-01;4;1;189;BARA;BAR-ALCOOL;243;244;2
816;;1;;;;;;3;2017-09-02;18;1;15;REST;RESTAURANT;244;245;0
816;;1;;;;;;3;2017-09-02;4;1;189;BARA;BAR-ALCOOL;244;245;0
818;;19;;;;;;3;2017-09-02;16;19;183;REST;RESTAURANT;244;245;0
817;536;;2017-09-03;2017-09-02;2;0;1;3;2017-09-02;15;1;222;REST;RESTAURANT;244;245;2
817;536;;2017-09-03;2017-09-02;2;0;1;3;2017-09-02;25;1;14;REST;RESTAURANT;244;245;2
817;536;;2017-09-03;2017-09-02;2;0;1;3;2017-09-02;6;1;25;REST;RESTAURANT;244;245;2
819;;3;;;;;;3;2017-09-02;12;1;182;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;20;1;12;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;18;1;15;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;17;1;187;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;6;1;25;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;8;1;18;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;5,5;1;219;REST;RESTAURANT;244;245;0
819;;3;;;;;;3;2017-09-02;5;1;192;BARA;BAR-ALCOOL;244;245;0
819;;3;;;;;;3;2017-09-02;4;1;205;BARS;BAR-SOFT;244;245;0
819;;3;;;;;;3;2017-09-02;2,5;1;175;BARS;BAR-SOFT;244;245;0
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-06;4;2;105;BARA;BAR-ALCOOL;248;249;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-06;20;1;12;REST;RESTAURANT;248;249;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-06;19;1;16;REST;RESTAURANT;248;249;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-06;3;1;193;BARS;BAR-SOFT;248;249;2
852;656;;2017-09-08;2017-09-06;2;0;2;3;2017-09-06;29;1;180;REST;RESTAURANT;248;249;2
852;656;;2017-09-08;2017-09-06;2;0;2;3;2017-09-06;10;1;4;REST;RESTAURANT;248;249;2
852;656;;2017-09-08;2017-09-06;2;0;2;3;2017-09-06;2;1;173;BARS;BAR-SOFT;248;249;2
852;656;;2017-09-08;2017-09-06;2;0;2;3;2017-09-06;4;1;189;BARA;BAR-ALCOOL;248;249;2
852;656;;2017-09-08;2017-09-06;2;0;2;3;2017-09-06;6;1;25;REST;RESTAURANT;248;249;2
846;667;;2017-09-07;2017-09-05;2;0;2;2;2017-09-06;35;2;181;REST;RESTAURANT;248;249;2
846;667;;2017-09-07;2017-09-05;2;0;2;3;2017-09-06;35;2;181;REST;RESTAURANT;248;249;2
846;667;;2017-09-07;2017-09-05;2;0;2;2;2017-09-06;39;1;43;BARA;BAR-ALCOOL;248;249;2
846;667;;2017-09-07;2017-09-05;2;0;2;3;2017-09-06;39;1;43;BARA;BAR-ALCOOL;248;249;2
850;604;;2017-09-08;2017-09-05;1;0;3;3;2017-09-07;4,5;1;195;BARA;BAR-ALCOOL;249;250;1
854;;1;;;;;;3;2017-09-07;29;1;180;REST;RESTAURANT;249;250;0
854;;1;;;;;;3;2017-09-07;4;1;189;BARA;BAR-ALCOOL;249;250;0
855;;2;;;;;;3;2017-09-07;35;1;181;REST;RESTAURANT;249;250;0
855;;2;;;;;;3;2017-09-07;18;1;15;REST;RESTAURANT;249;250;0
855;;2;;;;;;3;2017-09-07;4;2;189;BARA;BAR-ALCOOL;249;250;0
855;;2;;;;;;3;2017-09-07;8;2;101;BARA;BAR-ALCOOL;249;250;0
855;;2;;;;;;3;2017-09-07;8;1;24;REST;RESTAURANT;249;250;0
855;;2;;;;;;3;2017-09-07;2;2;173;BARS;BAR-SOFT;249;250;0
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-09-02;18;2;15;REST;RESTAURANT;244;245;2
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-09-02;3;1;119;BARS;BAR-SOFT;244;245;2
780;522;;2017-09-03;2017-08-27;2;0;7;3;2017-09-02;14;1;46;BARA;BAR-ALCOOL;244;245;2
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-07;26;1;163;FORF;FORFAIT;249;250;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-07;26;1;163;FORF;FORFAIT;249;250;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-07;26;1;163;FORF;FORFAIT;249;250;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-07;26;1;163;FORF;FORFAIT;249;250;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-08;26;1;163;FORF;FORFAIT;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-08;26;1;163;FORF;FORFAIT;250;251;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-08;26;1;163;FORF;FORFAIT;250;251;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-08;26;1;163;FORF;FORFAIT;250;251;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-09;26;1;163;FORF;FORFAIT;251;252;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-09;26;1;163;FORF;FORFAIT;251;252;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-09;26;1;163;FORF;FORFAIT;251;252;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-09;26;1;163;FORF;FORFAIT;251;252;1
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;12;1;182;REST;RESTAURANT;244;245;4
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;29;1;180;REST;RESTAURANT;244;245;4
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;10;1;4;REST;RESTAURANT;244;245;4
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;9;1;3;REST;RESTAURANT;244;245;4
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;3;1;28;REST;RESTAURANT;244;245;4
825;416;;2017-09-03;2017-09-02;2;2;1;3;2017-09-02;4;2;189;BARA;BAR-ALCOOL;244;245;4
827;649;;2017-09-03;2017-09-02;1;0;1;3;2017-09-02;10;1;4;REST;RESTAURANT;244;245;1
827;649;;2017-09-03;2017-09-02;1;0;1;3;2017-09-02;7;2;203;BARA;BAR-ALCOOL;244;245;1
828;507;;2017-09-03;2017-09-02;3;0;1;3;2017-09-02;8;1;2;REST;RESTAURANT;244;245;3
828;507;;2017-09-03;2017-09-02;3;0;1;3;2017-09-02;10;1;4;REST;RESTAURANT;244;245;3
828;507;;2017-09-03;2017-09-02;3;0;1;3;2017-09-02;3;2;187;REST;RESTAURANT;244;245;3
828;507;;2017-09-03;2017-09-02;3;0;1;3;2017-09-02;4;3;189;BARA;BAR-ALCOOL;244;245;3
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-07;26;2;163;FORF;FORFAIT;249;250;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-07;26;2;163;FORF;FORFAIT;249;250;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-07;26;2;163;FORF;FORFAIT;249;250;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-07;26;2;163;FORF;FORFAIT;249;250;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-08;26;2;163;FORF;FORFAIT;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-08;26;2;163;FORF;FORFAIT;250;251;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-08;26;2;163;FORF;FORFAIT;250;251;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-08;26;2;163;FORF;FORFAIT;250;251;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-09;26;2;163;FORF;FORFAIT;251;252;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-09;26;2;163;FORF;FORFAIT;251;252;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-09;26;2;163;FORF;FORFAIT;251;252;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-09;26;2;163;FORF;FORFAIT;251;252;1
850;604;;2017-09-08;2017-09-05;1;0;3;3;2017-09-08;9;1;204;BARA;BAR-ALCOOL;250;251;1
850;604;;2017-09-08;2017-09-05;1;0;3;3;2017-09-08;4,5;1;195;BARA;BAR-ALCOOL;250;251;1
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-09;13;2;187;REST;RESTAURANT;251;252;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-09;4;1;193;BARS;BAR-SOFT;251;252;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-09;5;1;19;REST;RESTAURANT;251;252;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-09;2;1;173;BARS;BAR-SOFT;251;252;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-08;12;2;183;REST;RESTAURANT;250;251;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-08;3;1;193;BARS;BAR-SOFT;250;251;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-08;4;2;105;BARA;BAR-ALCOOL;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-08;20;1;48;BARA;BAR-ALCOOL;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-08;20;1;48;BARA;BAR-ALCOOL;250;251;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-08;20;1;48;BARA;BAR-ALCOOL;250;251;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-08;20;1;48;BARA;BAR-ALCOOL;250;251;1
858;;2;;;;;;3;2017-09-08;9;2;186;REST;RESTAURANT;250;251;0
858;;2;;;;;;3;2017-09-08;12;2;187;REST;RESTAURANT;250;251;0
858;;2;;;;;;3;2017-09-08;14;1;42;BARA;BAR-ALCOOL;250;251;0
863;664;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;26;2;163;FORF;FORFAIT;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-08;4;3;205;BARS;BAR-SOFT;250;251;1
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-08;4;2;105;BARA;BAR-ALCOOL;250;251;2
836;466;;2017-09-11;2017-09-04;2;0;7;3;2017-09-08;20;1;48;BARA;BAR-ALCOOL;250;251;2
863;664;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;7;1;224;BARA;BAR-ALCOOL;250;251;2
841;658;;2017-09-10;2017-09-05;2;0;5;3;2017-09-08;18;2;15;REST;RESTAURANT;250;251;2
841;658;;2017-09-10;2017-09-05;2;0;5;3;2017-09-08;4;2;106;BARA;BAR-ALCOOL;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;2;1;173;BARS;BAR-SOFT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;2;1;173;BARS;BAR-SOFT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;21;4;17;REST;RESTAURANT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;21;4;17;REST;RESTAURANT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;2;2;173;BARS;BAR-SOFT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;2;2;173;BARS;BAR-SOFT;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;25;1;62;BARA;BAR-ALCOOL;250;251;2
865;685;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;25;1;62;BARA;BAR-ALCOOL;250;251;2
860;665;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;20;1;12;REST;RESTAURANT;250;251;2
860;665;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;19;1;16;REST;RESTAURANT;250;251;2
860;665;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;23;1;87;BARA;BAR-ALCOOL;250;251;2
860;665;;2017-09-09;2017-09-08;2;0;1;3;2017-09-08;4;2;112;BARA;BAR-ALCOOL;250;251;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-08;15;2;183;REST;RESTAURANT;250;251;2
840;517;;2017-09-12;2017-09-05;2;0;7;3;2017-09-08;3;1;193;BARS;BAR-SOFT;250;251;2
844;582;;2017-09-06;2017-09-05;1;0;1;3;2017-09-05;25;1;14;REST;RESTAURANT;247;248;1
844;582;;2017-09-06;2017-09-05;1;0;1;3;2017-09-05;6;1;120;BARS;BAR-SOFT;247;248;1
844;582;;2017-09-06;2017-09-05;1;0;1;3;2017-09-05;5;1;190;BARA;BAR-ALCOOL;247;248;1
844;582;;2017-09-06;2017-09-05;1;0;1;3;2017-09-05;14;1;42;BARA;BAR-ALCOOL;247;248;1
839;;2;;;;;;3;2017-09-05;25;2;14;REST;RESTAURANT;247;248;0
859;;2;;;;;;3;2017-09-08;21;1;223;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;21;1;223;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;20;1;12;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;20;1;12;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;5;2;190;BARA;BAR-ALCOOL;250;251;0
859;;2;;;;;;3;2017-09-08;5;2;190;BARA;BAR-ALCOOL;250;251;0
858;;2;;;;;;3;2017-09-08;6;2;25;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;6;1;25;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;6;1;25;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;8;1;24;REST;RESTAURANT;250;251;0
859;;2;;;;;;3;2017-09-08;8;1;24;REST;RESTAURANT;250;251;0
858;;2;;;;;;3;2017-09-08;2;2;173;BARS;BAR-SOFT;250;251;0
867;669;;2017-09-10;2017-09-09;3;0;1;3;2017-09-09;12;1;182;REST;RESTAURANT;251;252;3
867;669;;2017-09-10;2017-09-09;3;0;1;3;2017-09-09;18;1;15;REST;RESTAURANT;251;252;3
867;669;;2017-09-10;2017-09-09;3;0;1;3;2017-09-09;19;1;16;REST;RESTAURANT;251;252;3
867;669;;2017-09-10;2017-09-09;3;0;1;3;2017-09-09;4;2;189;BARA;BAR-ALCOOL;251;252;3
868;111;;2017-09-10;2017-09-09;2;0;1;3;2017-09-09;35;2;181;REST;RESTAURANT;251;252;2
868;111;;2017-09-10;2017-09-09;2;0;1;1;2017-09-09;35;2;181;REST;RESTAURANT;251;252;2
868;111;;2017-09-10;2017-09-09;2;0;1;3;2017-09-09;5;1;107;BARA;BAR-ALCOOL;251;252;2
868;111;;2017-09-10;2017-09-09;2;0;1;1;2017-09-09;5;1;107;BARA;BAR-ALCOOL;251;252;2
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-11;6;2;120;BARS;BAR-SOFT;253;254;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-11;6;2;120;BARS;BAR-SOFT;253;254;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-11;6;2;120;BARS;BAR-SOFT;253;254;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-11;6;2;120;BARS;BAR-SOFT;253;254;1
856;;;2017-09-12;2017-09-07;2;0;5;3;2017-09-11;4;1;205;BARS;BAR-SOFT;253;254;2
856;;;2017-09-12;2017-09-07;2;0;5;1;2017-09-11;4;1;205;BARS;BAR-SOFT;253;254;2
856;;;2017-09-12;2017-09-07;1;0;5;3;2017-09-11;4;1;205;BARS;BAR-SOFT;253;254;1
856;;;2017-09-12;2017-09-07;1;0;5;1;2017-09-11;4;1;205;BARS;BAR-SOFT;253;254;1
890;112;;2017-09-14;2017-09-12;2;0;2;3;2017-09-13;7,5;2;185;BARA;BAR-ALCOOL;255;256;2
886;112;;2017-09-14;2017-09-12;2;0;2;3;2017-09-13;7,5;2;185;BARA;BAR-ALCOOL;255;256;2
888;112;;2017-09-14;2017-09-12;1;0;2;3;2017-09-13;7,5;1;185;BARA;BAR-ALCOOL;255;256;1
839;;2;;;;;;3;2017-09-05;6;2;21;REST;RESTAURANT;247;248;0
839;;2;;;;;;3;2017-09-05;4;2;189;BARA;BAR-ALCOOL;247;248;0
