IndexDate,Annee,Mois,Jour,Date,VacancesScolaires
444,2018,03,21,21/03/2018,false
445,2018,03,22,22/03/2018,false
446,2018,03,23,23/03/2018,false
447,2018,03,24,24/03/2018,false
448,2018,03,25,25/03/2018,false
449,2018,03,26,26/03/2018,false
450,2018,03,27,27/03/2018,false
451,2018,03,28,28/03/2018,false
452,2018,03,29,29/03/2018,false
453,2018,03,30,30/03/2018,false
454,2018,03,31,31/03/2018,false
455,2018,04,01,01/04/2018,false
456,2018,04,02,02/04/2018,false
457,2018,04,03,03/04/2018,false
458,2018,04,04,04/04/2018,false
459,2018,04,05,05/04/2018,false
460,2018,04,06,06/04/2018,false
461,2018,04,07,07/04/2018,true
462,2018,04,08,08/04/2018,true
463,2018,04,09,09/04/2018,true
464,2018,04,10,10/04/2018,true
465,2018,04,11,11/04/2018,true
466,2018,04,12,12/04/2018,true
467,2018,04,13,13/04/2018,true
468,2018,04,14,14/04/2018,true
469,2018,04,15,15/04/2018,true
470,2018,04,16,16/04/2018,true
471,2018,04,17,17/04/2018,true
472,2018,04,18,18/04/2018,true
473,2018,04,19,19/04/2018,true
474,2018,04,20,20/04/2018,true
475,2018,04,21,21/04/2018,true
476,2018,04,22,22/04/2018,true
477,2018,04,23,23/04/2018,true
478,2018,04,24,24/04/2018,true
479,2018,04,25,25/04/2018,true
480,2018,04,26,26/04/2018,true
481,2018,04,27,27/04/2018,true
482,2018,04,28,28/04/2018,true
483,2018,04,29,29/04/2018,true
484,2018,04,30,30/04/2018,true
485,2018,05,01,01/05/2018,true
486,2018,05,02,02/05/2018,true
487,2018,05,03,03/05/2018,true
488,2018,05,04,04/05/2018,true
489,2018,05,05,05/05/2018,true
490,2018,05,06,06/05/2018,true
491,2018,05,07,07/05/2018,false
492,2018,05,08,08/05/2018,false
493,2018,05,09,09/05/2018,false
494,2018,05,10,10/05/2018,false
495,2018,05,11,11/05/2018,false
496,2018,05,12,12/05/2018,false
497,2018,05,13,13/05/2018,false
498,2018,05,14,14/05/2018,false
499,2018,05,15,15/05/2018,false
500,2018,05,16,16/05/2018,false
501,2018,05,17,17/05/2018,false
502,2018,05,18,18/05/2018,false
503,2018,05,19,19/05/2018,false
504,2018,05,20,20/05/2018,false
505,2018,05,21,21/05/2018,false
506,2018,05,22,22/05/2018,false
507,2018,05,23,23/05/2018,false
508,2018,05,24,24/05/2018,false
509,2018,05,25,25/05/2018,false
510,2018,05,26,26/05/2018,false
511,2018,05,27,27/05/2018,false
512,2018,05,28,28/05/2018,false
513,2018,05,29,29/05/2018,false
514,2018,05,30,30/05/2018,false
515,2018,05,31,31/05/2018,false
516,2018,06,01,01/06/2018,false
517,2018,06,02,02/06/2018,false
518,2018,06,03,03/06/2018,false
519,2018,06,04,04/06/2018,false
